node_id	soil_moisture	temperature	humidity
1	31.80	27.00	42.00
1	23.50	32.50	89.40
1	45.70	24.70	36.80
1	70.30	37.40	20.90
1	44.90	38.60	23.90
1	54.90	17.90	44.60
1	71.30	23.70	64.50
1	59.70	38.70	39.70
1	18.10	18.90	21.20
1	78.40	17.40	22.00
1	74.40	18.50	88.10
1	52.90	33.10	20.40
1	20.50	33.30	52.90
1	43.60	19.20	51.30
1	42.00	15.80	46.60
1	34.10	27.70	35.20
1	17.30	35.80	36.90
1	73.10	18.60	52.30
1	58.50	34.10	48.80
1	38.60	36.30	67.80
1	56.20	16.30	64.10
1	60.80	36.50	48.30
1	43.90	34.40	38.50
1	16.00	34.30	68.40
1	36.50	15.90	41.60
1	31.80	26.50	41.00
1	50.90	32.20	33.20
1	59.30	30.50	55.10
1	78.60	33.10	50.40
1	23.20	28.20	65.60
1	74.30	27.60	37.40
1	42.50	23.20	33.20
1	68.30	31.00	40.70
1	31.10	26.00	82.00
1	51.60	32.90	51.20
1	34.70	29.20	54.50
1	17.30	18.30	88.70
1	63.40	26.40	76.30
1	39.20	18.30	65.00
1	52.80	16.90	75.00
1	54.20	23.10	62.80
1	76.80	38.40	64.70
1	53.90	21.90	52.80
1	57.40	19.90	47.30
1	26.30	18.60	54.00
1	20.00	32.70	71.30
1	69.10	30.00	26.80
1	79.60	33.40	64.10
1	40.80	32.70	47.30
1	28.50	22.90	24.70
1	69.80	33.00	31.40
1	58.30	15.20	25.60
1	36.20	32.20	62.00
1	54.90	21.50	29.70
1	60.50	29.60	36.20
1	53.90	38.40	68.70
1	55.80	35.80	28.80
1	19.80	24.80	33.80
1	44.10	19.20	66.40
1	67.90	24.10	50.60
1	22.90	35.80	28.10
1	44.00	21.50	65.20
1	39.60	16.60	41.50
1	17.70	36.70	73.20
1	28.10	37.40	45.10
1	70.60	29.90	36.30
1	24.00	25.70	89.20
1	74.70	34.90	47.10
1	72.90	17.10	74.10
1	56.70	21.60	22.10
1	49.90	25.10	30.20
1	18.80	36.90	42.00
1	77.00	27.00	64.40
1	62.00	29.10	66.30
1	47.20	23.10	31.80
1	60.50	27.20	36.60
1	48.90	15.70	35.10
1	66.90	26.50	72.20
1	59.90	21.70	78.40
1	37.90	19.70	42.60
1	75.30	38.10	68.00
1	79.90	22.30	57.20
1	39.10	39.90	59.70
1	16.60	17.80	69.10
1	28.90	16.90	44.00
1	45.20	17.40	80.10
1	70.50	18.80	73.80
1	67.40	33.10	80.70
1	35.50	35.20	31.80
1	74.50	36.80	25.30
1	40.60	28.60	38.90
1	65.80	35.60	63.70
1	15.30	26.70	74.10
1	51.60	21.40	42.50
1	29.80	31.70	72.60
1	52.00	28.40	40.40
1	59.30	21.90	75.00
1	45.00	32.70	69.40
1	16.50	22.60	28.70
1	28.00	15.20	49.30
1	78.00	17.90	48.90
1	58.00	36.50	44.10
1	22.10	16.50	75.10
1	52.30	36.40	60.60
1	67.40	17.90	45.30
1	68.40	18.50	45.00
1	56.10	15.60	57.30
1	52.80	33.90	78.10
1	28.00	26.20	57.90
1	49.60	39.60	21.30
1	34.30	23.90	80.10
1	74.20	16.00	51.80
1	42.00	30.10	44.80
1	21.40	29.30	25.00
1	37.90	35.60	49.00
1	34.70	29.00	51.70
1	50.20	29.20	24.60
1	55.60	36.70	76.70
1	41.20	34.70	56.40
1	34.90	39.80	60.80
1	52.80	22.30	78.00
1	42.10	25.70	79.20
1	62.60	30.10	30.00
1	44.90	31.00	41.80
1	49.60	26.50	22.50
1	50.20	33.60	87.80
1	49.70	20.80	70.90
1	44.00	22.00	52.80
1	41.00	29.20	31.60
1	37.50	27.00	47.80
1	28.00	30.70	78.30
1	26.90	39.80	39.30
1	69.00	18.70	52.00
1	34.90	17.90	45.40
1	79.00	29.80	30.50
1	23.60	40.00	39.70
1	75.30	25.90	52.60
1	52.30	34.30	42.80
1	45.50	38.00	48.90
1	19.30	38.10	76.90
1	15.50	23.20	84.70
1	59.40	21.10	79.10
1	69.00	20.90	34.40
1	54.00	33.40	78.10
1	35.30	28.00	86.60
1	49.50	23.30	63.20
1	24.70	24.80	36.00
1	22.50	36.90	51.90
1	79.70	40.00	38.10
1	73.50	19.80	64.50
1	23.20	19.90	28.60
1	38.90	27.40	22.50
1	18.80	21.30	53.40
1	30.20	28.30	36.50
1	59.10	19.70	70.50
1	77.00	22.60	43.40
1	72.60	21.50	42.90
1	62.30	25.90	72.30
1	44.30	23.90	43.30
1	61.00	34.60	34.30
1	25.60	32.00	63.20
1	64.30	26.10	35.40
1	73.10	33.20	41.40
1	22.90	25.80	72.10
1	24.40	31.60	56.30
1	48.20	27.40	34.90
1	37.10	15.10	56.10
1	65.20	35.80	42.70
1	59.10	20.40	20.80
1	48.70	24.80	83.90
1	15.90	29.50	63.30
1	23.80	19.10	58.90
1	62.20	29.00	66.60
1	31.60	16.70	56.50
1	23.00	28.30	28.90
1	20.90	19.70	24.50
1	65.20	23.40	68.50
1	65.80	23.20	52.50
1	48.30	30.60	75.40
1	54.70	38.40	64.50
1	66.60	26.10	73.00
1	59.40	18.10	84.30
1	50.50	15.80	53.90
1	54.20	26.70	35.00
1	62.80	25.80	35.40
1	77.70	26.90	82.60
1	69.30	32.20	40.50
1	72.70	39.30	71.90
1	51.30	17.10	77.60
1	48.10	38.90	55.20
1	65.10	39.40	58.60
1	72.70	18.10	73.90
1	56.00	35.50	46.90
1	73.10	35.90	36.60
1	43.80	28.90	58.90
1	75.10	33.70	77.20
1	79.30	21.00	81.50
1	19.90	15.90	41.70
1	68.00	27.90	68.90
1	23.30	31.50	84.60
1	33.30	30.00	20.10
1	52.70	22.10	62.00
1	46.50	21.50	59.20
1	38.30	29.40	65.80
1	24.90	31.60	83.30
1	60.20	26.30	84.90
1	27.20	25.40	79.70
1	63.70	34.50	89.60
1	34.10	19.90	45.80
1	66.80	26.70	74.10
1	73.10	36.20	28.20
1	35.30	16.90	27.50
1	59.30	28.80	59.50
1	71.50	37.70	62.20
1	60.60	39.70	66.10
1	40.10	29.60	82.50
1	19.60	36.00	22.60
1	39.70	38.10	56.60
1	52.10	20.90	30.60
1	33.90	21.80	23.80
1	32.00	26.20	53.50
1	38.80	25.50	70.10
1	61.40	18.80	36.90
1	44.60	38.40	33.60
1	17.20	33.20	60.90
1	73.80	22.90	31.00
1	42.90	36.10	56.40
1	30.10	21.60	75.60
1	70.50	24.60	72.90
1	46.00	16.50	55.40
1	28.30	17.00	29.50
1	43.10	15.70	30.90
1	44.40	18.20	70.30
1	61.40	19.40	25.70
1	43.20	15.70	23.40
1	79.40	17.50	40.20
1	52.00	33.20	41.00
1	42.40	29.90	65.90
1	32.30	30.30	54.70
1	60.60	23.80	35.30
1	33.80	27.90	25.70
1	35.00	30.60	60.40
1	73.10	33.00	43.30
1	27.60	38.20	25.70
1	77.40	30.30	83.50
1	63.00	38.10	58.40
1	62.90	17.60	41.50
1	38.20	28.70	57.90
1	58.50	23.30	21.00
1	78.50	25.90	81.00
1	28.00	31.50	56.40
1	77.30	36.70	22.00
1	31.70	22.20	37.40
1	22.30	39.90	31.00
1	15.50	31.90	67.30
1	15.20	26.20	52.90
1	37.60	29.00	57.20
1	25.60	20.90	29.50
1	66.40	28.00	81.10
1	38.20	27.40	39.90
1	40.20	23.40	71.10
1	62.30	18.60	76.80
1	28.70	36.30	55.00
1	20.90	22.80	55.60
1	24.40	17.00	23.70
1	56.00	16.30	24.80
1	18.80	33.00	32.00
1	42.80	35.40	42.20
1	60.10	22.40	71.00
1	69.60	18.50	66.40
1	51.60	17.50	81.60
1	20.00	37.30	74.30
1	19.80	18.50	38.70
1	25.30	27.00	29.50
1	15.70	20.70	34.90
1	26.40	30.20	67.10
1	58.30	17.20	48.10
1	33.60	21.50	52.00
1	22.20	33.10	53.80
1	17.60	18.00	85.60
1	44.90	37.60	22.00
1	78.40	39.70	41.30
1	28.00	22.00	53.60
1	46.60	21.70	56.60
1	64.20	19.60	76.00
1	45.40	38.50	45.60
1	55.70	32.80	36.60
1	29.70	28.50	77.70
1	69.80	21.50	41.70
1	55.20	21.60	44.30
1	71.30	24.80	44.80
1	60.50	16.20	65.60
1	40.00	33.00	87.80
1	38.20	25.70	38.90
1	57.10	36.80	58.70
1	61.20	30.60	43.10
1	54.20	26.20	41.20
1	31.10	15.80	86.50
1	28.10	36.90	67.70
1	51.90	20.60	41.10
1	36.80	22.90	33.70
1	26.40	16.40	39.10
1	24.00	15.90	43.20
1	59.80	27.30	44.10
1	73.80	31.20	46.30
1	31.80	39.60	52.70
1	35.60	15.30	20.70
1	36.00	32.70	37.20
1	75.80	23.70	36.00
1	72.30	20.50	28.20
1	36.10	35.60	82.00
1	41.70	38.40	26.60
1	54.60	32.40	42.00
1	38.30	26.40	61.60
1	46.50	35.40	58.40
1	59.10	31.30	46.80
1	74.70	26.30	57.50
1	69.10	33.80	58.00
1	48.80	26.60	50.90
1	57.70	39.40	29.20
1	47.70	37.70	40.10
1	65.30	39.50	43.30
1	16.60	32.30	81.60
1	78.40	15.40	43.70
1	69.90	31.30	57.70
1	40.00	26.80	87.00
1	58.00	21.00	71.50
1	22.00	18.40	43.40
1	78.70	26.80	52.60
1	18.00	32.80	51.60
1	58.60	39.40	24.80
1	49.60	35.50	54.00
1	57.10	19.90	63.40
1	63.20	23.40	41.30
1	60.30	27.30	71.20
1	20.30	33.50	34.00
1	17.50	28.80	51.40
1	45.90	15.60	37.10
1	54.70	38.90	55.20
1	65.80	40.00	31.30
1	64.10	28.50	23.20
1	21.70	34.70	48.70
1	20.70	15.70	24.70
1	75.90	19.70	24.20
1	62.40	36.10	56.80
1	39.70	30.60	54.80
1	61.40	22.70	89.10
1	26.70	23.20	67.90
1	41.80	26.00	64.40
1	50.30	24.30	41.50
1	48.70	32.60	77.30
1	65.90	20.00	24.70
1	16.70	31.90	85.20
1	42.00	35.60	47.40
1	52.10	27.80	66.50
1	45.50	15.40	72.70
1	15.40	33.60	68.80
1	64.80	26.20	47.40
1	65.10	34.30	72.80
1	31.40	29.40	29.90
1	76.60	31.50	88.10
1	75.70	20.80	37.80
1	66.30	25.40	68.00
1	61.90	39.60	50.20
1	20.90	33.00	34.90
1	43.10	26.90	35.80
1	22.80	34.90	46.10
1	31.60	25.60	82.00
1	60.90	21.50	76.00
1	73.90	23.00	28.10
1	56.20	20.10	87.70
1	56.10	15.20	87.10
1	55.40	27.50	56.10
1	71.60	17.90	31.10
1	35.60	36.20	43.10
1	73.90	28.80	21.30
1	64.60	26.80	36.50
1	42.00	38.80	85.70
1	45.90	34.70	24.50
1	15.20	31.50	49.20
1	47.10	27.90	25.20
1	74.40	20.10	20.30
1	70.40	15.50	21.70
1	35.40	20.60	27.20
1	42.30	37.40	67.40
1	66.00	32.30	52.30
1	43.60	32.80	68.70
1	25.40	18.90	44.90
1	44.10	36.10	56.60
1	78.50	17.90	54.90
1	63.30	19.90	41.20
1	43.90	24.00	67.20
1	68.30	27.90	24.60
1	18.40	16.40	69.50
1	52.50	25.00	26.20
1	23.60	27.90	74.30
1	56.80	16.30	38.00
1	66.60	36.80	75.80
1	66.30	16.70	72.20
1	72.70	34.00	23.50
1	22.60	33.60	79.50
1	36.10	27.30	47.40
1	17.10	19.80	40.00
1	30.10	18.60	68.30
1	68.20	38.80	85.80
1	79.30	17.50	39.20
1	22.00	39.20	74.70
1	52.30	30.60	24.20
1	19.10	30.80	51.50
1	31.40	23.70	50.90
1	24.10	36.10	72.10
1	24.30	23.90	83.80
1	31.00	25.70	83.00
1	75.90	30.90	43.50
1	56.20	27.00	28.10
1	21.10	23.10	34.70
1	57.00	17.10	49.20
1	17.00	34.80	21.10
1	59.50	17.50	72.80
1	64.00	30.00	25.50
1	48.90	23.20	85.10
1	72.30	18.40	62.30
1	74.30	15.50	70.80
1	45.10	18.10	59.90
1	66.30	24.00	57.40
1	47.10	16.60	64.70
1	57.70	21.40	31.60
1	50.40	37.60	37.10
1	22.30	15.10	32.00
1	59.20	28.40	36.80
1	28.80	37.00	28.90
1	58.70	21.70	61.80
1	65.00	25.20	27.90
1	74.40	21.80	74.40
1	35.80	38.60	31.40
1	36.40	21.80	60.30
1	50.60	37.80	88.50
1	65.70	23.30	69.20
1	17.50	34.50	43.70
1	75.80	24.10	36.50
1	29.00	34.10	45.40
1	73.90	27.50	29.40
1	55.00	25.90	64.10
1	27.00	22.30	51.50
1	55.60	28.60	74.10
1	79.60	26.90	29.70
1	31.50	38.90	64.50
1	53.80	37.40	66.60
1	43.30	27.30	65.80
1	71.10	39.00	44.20
1	64.40	39.40	52.50
1	52.40	37.90	50.00
1	23.70	34.90	33.20
1	53.50	17.10	41.70
1	17.30	19.40	85.30
1	36.60	30.30	31.90
1	33.30	16.50	59.30
1	17.30	21.90	70.80
1	44.20	29.30	20.20
1	73.80	19.00	43.70
1	65.50	21.20	20.80
1	34.50	33.00	51.90
1	50.20	23.30	81.50
1	31.00	27.70	59.20
1	72.60	18.90	73.00
1	44.30	23.90	87.60
1	21.30	28.50	68.70
1	28.60	25.70	89.90
1	72.50	18.60	65.10
1	29.60	19.30	34.10
1	27.90	38.30	31.50
1	61.90	30.60	40.60
1	35.30	39.90	69.40
1	67.00	21.20	78.70
1	56.70	33.60	44.10
1	53.30	16.10	41.40
1	61.70	27.40	54.70
1	17.00	32.90	68.70
1	78.20	25.70	40.90
1	75.30	26.50	85.00
1	29.80	25.40	83.70
1	60.60	30.60	23.20
1	16.40	35.60	48.80
1	57.30	26.30	68.80
1	36.50	21.40	29.60
1	68.80	18.70	43.50
1	58.90	33.50	60.20
1	75.00	24.30	74.00
1	53.70	24.30	78.20
1	44.00	39.20	53.60
1	26.00	18.60	37.80
1	72.50	38.80	83.00
1	27.50	23.20	86.80
1	25.10	25.90	37.90
1	36.30	38.30	37.40
1	40.30	27.90	34.90
1	62.80	39.30	50.30
1	50.30	24.80	74.20
1	60.80	32.30	26.10
1	77.10	25.20	71.00
1	67.50	25.70	23.80
1	52.10	28.60	46.30
1	37.00	26.80	59.40
1	41.60	22.70	22.80
1	18.00	20.20	52.90
1	48.70	29.40	42.80
1	72.20	35.60	69.70
1	43.10	16.30	54.50
1	34.10	19.10	46.30
1	19.80	39.00	85.00
1	32.20	18.10	66.70
1	16.50	37.50	60.60
1	63.70	32.90	67.10
1	57.80	32.60	39.50
1	73.30	31.80	66.80
1	35.70	30.50	31.90
1	35.40	20.00	86.10
1	59.10	25.40	20.20
1	63.00	25.50	24.70
1	65.90	23.00	56.00
1	35.60	21.80	58.50
1	28.80	36.20	79.90
1	56.90	36.60	63.70
1	69.10	30.80	53.20
1	42.00	16.80	85.40
1	66.60	16.50	77.20
1	49.10	17.50	24.30
1	49.60	38.40	39.80
1	47.10	31.40	89.40
1	40.60	17.90	32.70
1	30.60	29.00	56.90
1	57.10	25.20	42.60
1	24.30	22.30	31.10
1	16.60	36.10	76.10
1	62.40	17.10	57.90
1	78.00	25.30	22.80
1	20.20	35.90	82.90
1	76.80	16.00	71.30
1	42.80	31.90	62.10
1	71.00	17.50	45.70
1	76.30	34.40	43.90
1	50.50	23.60	43.10
1	23.40	21.50	80.60
1	54.40	37.50	60.20
1	62.90	38.70	86.70
1	20.20	33.20	48.70
1	53.10	28.70	59.60
1	59.70	27.10	61.90
1	27.60	21.10	77.60
1	68.70	28.10	57.60
1	75.70	36.80	37.80
1	17.80	34.10	59.20
1	65.90	21.00	26.60
1	28.40	16.10	45.60
1	69.90	21.70	38.10
1	64.00	18.50	45.10
1	62.40	31.60	68.30
1	78.40	16.40	28.70
1	57.90	28.80	75.80
1	42.80	28.20	62.30
1	52.10	31.40	52.40
1	28.80	35.60	27.10
1	56.50	16.20	33.40
1	39.60	19.20	81.10
1	50.60	37.90	25.10
1	59.40	38.10	76.10
1	38.40	21.50	82.90
1	49.90	34.10	77.90
1	45.00	27.60	74.30
1	30.80	33.20	57.30
1	72.60	37.70	37.30
1	22.70	23.30	75.80
1	73.00	34.80	61.50
1	23.30	34.50	24.30
1	71.80	32.40	63.70
1	75.30	29.00	87.80
1	34.30	24.30	20.90
1	60.90	21.70	24.30
1	44.70	33.10	59.50
1	34.60	33.50	28.30
1	43.20	32.90	29.60
1	39.00	36.70	33.60
1	25.80	16.60	48.80
1	58.60	35.00	28.90
1	58.10	24.00	25.30
1	27.60	24.70	59.40
1	17.20	28.50	24.70
1	69.40	29.90	87.30
1	19.70	28.20	70.90
1	72.00	23.60	73.70
1	64.10	31.10	25.00
1	77.00	32.50	32.10
1	19.00	37.90	80.60
1	68.90	21.20	64.20
1	53.00	35.50	63.50
1	29.50	28.90	77.50
1	69.70	29.50	73.30
1	68.40	17.80	52.70
1	61.50	36.50	73.30
1	42.70	28.00	35.20
1	33.70	16.40	40.60
1	37.70	37.40	20.40
1	25.40	15.30	58.30
1	45.90	28.90	37.50
1	35.20	25.90	49.20
1	35.90	15.30	36.50
1	54.40	23.40	31.90
1	56.80	38.40	85.70
1	17.60	25.00	71.20
1	67.20	27.00	68.30
1	28.80	18.60	36.20
1	63.60	22.40	24.20
1	53.00	31.20	44.20
1	42.20	21.10	38.90
1	52.00	26.40	36.70
1	35.00	34.30	34.50
1	31.90	31.00	35.50
1	70.30	28.60	25.40
1	78.10	15.90	31.10
1	64.80	17.50	50.00
1	79.90	30.10	52.60
1	38.10	26.20	52.10
1	38.30	16.50	53.40
1	30.20	33.90	79.40
1	62.30	33.10	31.40
1	30.50	21.70	29.10
1	53.70	19.90	59.50
1	52.90	31.60	41.30
1	15.20	28.30	73.90
1	44.50	39.20	58.30
1	78.40	39.50	66.50
1	32.50	16.70	48.60
1	34.00	39.50	43.80
1	66.90	21.90	56.10
1	15.30	28.60	27.40
1	32.30	33.60	55.70
1	19.60	31.40	41.50
1	75.40	23.90	44.70
1	63.50	15.20	71.30
1	35.60	19.90	45.70
1	74.50	37.50	48.10
1	38.20	20.30	38.30
1	16.80	30.90	89.70
1	48.30	20.00	75.20
1	37.90	15.80	77.50
1	54.60	32.30	20.00
1	68.10	21.20	54.00
1	36.50	22.60	86.30
1	41.60	37.20	21.90
1	50.00	25.10	68.30
1	58.60	23.90	71.40
1	74.50	35.40	29.70
1	55.10	28.90	73.50
1	33.00	36.10	21.60
1	54.60	31.30	59.00
1	69.30	31.30	41.60
1	42.40	22.90	36.40
1	71.90	36.20	37.00
1	18.60	22.50	38.60
1	62.40	27.80	62.10
1	27.80	24.70	21.80
1	26.70	19.00	50.30
1	37.60	19.90	51.50
1	25.40	24.70	48.60
1	50.90	35.90	21.90
1	16.50	29.60	84.20
1	68.30	26.00	33.90
1	75.80	27.90	35.70
1	26.20	30.70	24.40
1	49.30	26.20	87.70
1	17.60	35.50	66.30
1	32.40	31.80	55.60
1	73.00	19.20	70.30
1	31.40	25.40	39.30
1	21.10	32.70	21.40
1	56.60	38.20	45.60
1	35.10	34.20	81.40
1	27.40	16.30	71.40
1	72.20	39.60	85.10
1	72.10	25.60	52.70
1	17.90	33.60	80.10
1	18.90	17.70	84.90
1	40.70	18.40	52.20
1	23.80	28.20	26.00
1	35.70	36.30	45.80
1	19.00	29.20	89.60
1	73.90	30.60	31.10
1	75.60	27.60	75.40
1	59.40	24.20	33.20
1	32.30	39.20	52.00
1	54.30	26.30	76.90
1	50.10	24.30	30.20
1	17.90	32.80	55.50
1	47.00	24.90	89.10
1	22.60	35.30	60.50
1	70.80	36.50	30.40
1	36.50	29.30	73.30
1	32.80	39.20	46.90
1	35.60	32.00	42.20
1	70.40	32.70	53.90
1	73.80	25.60	65.80
1	41.60	34.10	32.50
1	69.40	32.60	60.90
1	40.90	32.40	40.50
1	19.30	17.30	32.80
1	67.10	28.30	70.10
1	26.00	27.10	41.00
1	21.00	22.40	52.70
1	18.40	29.80	20.30
1	36.90	35.90	24.90
1	24.50	30.50	24.90
1	15.90	27.60	81.20
1	27.60	33.40	45.30
1	21.80	24.60	73.40
1	78.20	19.20	61.10
1	63.30	22.00	30.50
1	53.20	25.90	39.50
1	36.60	34.20	20.00
1	71.80	36.60	82.10
1	40.20	18.10	50.50
1	33.50	30.80	29.70
1	22.80	30.30	72.00
1	55.60	25.70	48.60
1	34.30	23.70	33.00
1	68.80	27.90	25.80
1	78.80	31.80	66.50
1	59.50	35.10	24.90
1	46.70	15.00	57.50
1	63.20	16.50	50.40
1	27.20	34.30	83.20
1	21.30	35.80	60.30
1	21.90	16.00	23.60
1	38.40	21.40	36.80
1	69.00	33.40	50.40
1	20.10	26.40	56.20
1	18.10	33.10	74.60
1	56.90	27.40	35.90
1	26.30	28.60	89.50
1	69.20	36.20	54.90
1	63.60	31.90	47.60
1	27.20	23.90	31.70
1	46.40	40.00	57.50
1	52.00	17.90	61.40
1	33.40	24.80	20.90
1	79.00	39.20	20.00
1	26.80	33.10	20.90
1	68.10	26.30	76.30
1	65.40	19.70	27.30
1	17.50	21.20	66.10
1	79.10	30.90	86.50
1	70.30	36.50	77.60
1	54.90	34.70	61.30
1	57.30	28.10	87.30
1	44.70	27.10	33.70
1	33.90	27.00	30.40
1	18.80	31.50	68.40
1	49.20	30.30	44.30
1	20.00	33.70	85.70
1	44.40	25.70	28.20
1	59.80	22.00	32.50
1	32.10	31.90	32.30
1	28.20	33.40	26.80
1	70.90	36.60	32.00
1	31.40	31.20	89.60
1	63.90	28.00	74.70
1	15.80	27.80	49.40
1	59.30	20.60	44.20
1	26.30	25.40	86.30
1	66.40	20.00	45.40
1	27.90	37.60	59.20
1	76.60	29.80	72.10
1	54.90	17.30	44.60
1	49.50	29.20	86.10
1	25.20	22.10	71.30
1	37.90	15.20	32.80
1	25.60	28.00	43.60
1	66.60	27.80	60.60
1	54.70	32.10	31.60
1	40.60	35.70	74.70
1	78.20	25.70	44.60
1	70.10	25.70	45.40
1	21.40	16.70	80.70
1	29.30	33.90	21.30
1	76.00	19.20	57.80
1	64.10	36.80	27.40
1	41.80	31.20	66.60
1	25.10	26.50	59.70
1	27.10	27.40	48.50
1	67.80	21.90	57.90
1	31.80	36.60	21.20
1	32.80	27.90	89.50
1	42.00	28.10	23.40
1	19.80	31.50	49.10
1	69.60	31.40	64.50
1	67.70	31.10	71.70
1	21.30	30.20	63.20
1	66.60	37.50	55.00
1	66.30	37.10	86.70
1	44.90	38.30	34.20
1	65.50	28.20	86.20
1	69.50	27.40	24.40
1	51.70	28.60	87.90
1	60.40	32.00	44.60
1	33.30	21.20	31.40
1	30.90	15.80	48.30
1	30.70	34.10	88.50
1	67.60	29.20	82.20
1	44.00	34.10	46.60
1	77.00	25.70	74.50
1	52.70	33.40	51.80
1	54.90	31.10	59.00
1	60.80	34.10	30.50
1	54.80	29.40	48.30
1	28.30	23.30	89.20
1	18.90	31.10	22.30
1	66.10	35.80	42.10
1	56.40	18.50	28.30
1	60.80	26.00	83.30
1	72.00	39.00	73.00
1	64.20	37.90	72.80
1	66.30	21.30	45.40
1	29.80	21.90	37.50
1	62.70	20.90	69.80
1	68.40	22.80	26.40
1	19.40	31.40	47.50
1	55.60	38.50	23.30
1	24.00	19.80	30.10
1	50.80	20.10	45.10
1	65.00	18.10	75.00
1	70.70	39.30	82.30
1	72.30	38.70	29.70
1	71.50	22.60	86.90
1	38.50	18.90	62.70
1	23.60	35.10	64.20
1	38.60	28.70	44.00
1	25.80	27.90	24.90
1	79.10	38.50	26.10
1	50.90	17.50	26.20
1	43.80	23.00	83.60
1	28.50	27.70	66.50
1	69.60	32.10	48.80
1	20.90	40.00	72.40
1	63.90	29.10	27.70
1	49.60	37.90	46.40
1	36.40	22.70	44.50
1	66.90	27.00	54.10
1	30.30	19.20	85.60
1	38.10	22.30	77.70
1	50.10	34.80	55.60
1	46.10	23.70	75.80
1	27.60	23.10	52.60
1	50.30	21.10	50.50
1	16.10	32.60	31.10
1	80.00	20.20	69.70
1	73.60	19.80	88.80
1	20.90	39.90	47.00
1	66.60	17.90	38.00
1	61.60	26.20	48.70
1	44.20	36.10	88.50
1	20.10	24.50	46.20
1	67.20	15.10	51.90
1	52.70	36.90	67.70
1	71.10	22.90	49.00
1	30.80	34.80	23.20
1	59.80	27.90	43.40
1	51.80	35.10	55.40
1	28.00	26.30	79.00
1	27.60	17.90	31.80
1	62.10	28.10	37.50
1	71.60	37.00	47.60
1	37.30	38.60	60.90
1	37.80	23.40	50.50
1	52.80	36.20	23.40
1	23.00	30.30	26.60
1	75.10	21.00	51.50
1	64.00	20.10	74.70
1	65.40	19.30	89.90
1	30.30	28.50	30.80
1	37.20	35.00	55.50
1	60.80	30.00	55.80
1	75.00	20.90	44.50
1	60.30	30.50	87.70
1	76.50	36.30	61.20
1	41.20	35.90	74.10
1	40.90	39.10	45.00
1	41.90	34.90	44.00
1	67.80	17.40	59.40
1	58.00	17.70	24.90
1	47.60	26.10	27.40
1	60.80	28.80	52.10
1	51.80	29.00	70.90
1	27.10	16.30	71.10
1	49.10	20.60	67.80
1	74.50	20.60	67.20
1	79.60	21.50	79.00
1	26.40	21.80	61.00
1	17.30	38.20	52.20
1	34.40	30.90	74.30
1	35.70	23.30	33.00
1	76.40	23.00	38.10
1	42.30	38.80	26.40
1	61.50	15.90	69.70
1	29.20	36.70	78.50
1	34.70	29.80	54.00
1	52.00	18.90	77.70
1	67.20	23.10	21.80
1	36.20	15.60	46.50
1	30.60	37.20	88.10
1	68.60	20.80	20.00
1	57.40	25.80	66.20
1	34.50	32.40	81.90
1	52.30	30.40	80.00
1	68.60	38.00	89.20
1	63.20	34.70	63.00
1	78.60	31.90	64.10
1	21.60	15.20	51.50
1	67.10	26.30	68.90
1	51.50	21.40	73.20
1	77.60	39.10	24.70
1	18.90	31.30	73.40
1	29.10	23.40	79.70
1	29.80	27.10	63.20
1	59.50	26.80	85.50
1	47.00	23.10	40.60
1	40.00	17.60	46.00
1	79.80	32.40	51.10
1	34.30	38.90	35.40
1	74.00	33.70	53.40
1	32.50	37.80	85.30
1	47.10	30.40	79.90
1	77.30	39.90	20.60
1	29.20	38.20	71.30
1	46.60	37.30	87.10
1	31.30	21.50	33.90
1	39.90	30.80	68.00
1	35.90	17.20	58.50
1	27.20	16.20	54.20
1	37.00	39.10	28.70
1	47.80	31.60	46.90
1	36.10	38.20	26.60
1	16.40	22.40	80.50
1	24.00	38.50	22.30
1	72.30	26.10	33.60
1	44.60	16.10	38.70
1	60.00	30.10	63.00
1	48.00	25.30	61.60
1	55.50	34.20	23.40
1	53.40	18.90	46.70
1	26.60	22.80	35.50
1	18.30	35.30	39.40
1	68.60	20.70	84.50
1	64.00	36.30	44.70
1	66.10	35.90	38.90
1	39.20	15.10	61.60
1	40.80	22.30	32.90
1	28.10	19.60	46.20
1	37.50	20.10	78.70
1	38.10	34.20	27.10
1	39.30	24.80	39.00
1	77.10	17.20	23.50
1	69.30	27.40	82.20
1	46.80	23.00	65.30
1	45.10	23.90	58.40
1	57.40	33.40	25.50
1	16.30	17.50	67.80
1	52.60	31.80	78.30
1	16.60	31.90	63.40
1	78.70	32.70	69.40
1	71.30	17.20	43.50
1	42.80	32.80	40.10
1	74.60	24.20	20.80
1	74.70	17.70	64.80
1	71.50	20.10	22.80
1	78.10	17.30	25.50
1	71.80	26.40	77.90
1	25.40	28.10	71.20
1	42.80	33.60	70.60
1	23.50	22.10	31.60
1	33.90	30.30	55.00
1	15.60	22.80	58.60
1	52.90	30.50	62.90
1	60.60	15.40	72.50
1	63.80	31.30	24.30
1	57.10	39.30	81.80
1	76.40	29.20	27.00
1	64.80	36.00	71.70
1	66.80	32.10	83.30
1	46.50	20.50	87.60
1	45.30	19.30	37.40
1	19.00	23.70	82.00
1	77.10	20.30	21.10
1	40.60	31.80	76.50
1	42.20	30.10	69.70
1	63.80	24.50	59.70
1	23.10	16.50	56.10
1	70.00	34.60	22.60
1	57.00	26.40	64.00
1	36.00	26.60	57.00
